Código Grupo;Descrição Grupo;Código SubGrupo;Descrição SubGrupo;Sequência Grupo;Descrição Categoria;Mês/Ano;Ano-Mês-Dia;Valor;Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;41;Telefonia e Internet;Jun/2024;2024-06-01;-1077.33;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;41;Telefonia e Internet;Jul/2024;2024-07-01;-1889.33;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;41;Telefonia e Internet;Ago/2024;2024-08-01;-701.33;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;41;Telefonia e Internet;Set/2024;2024-09-01;-218.13;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;41;Telefonia e Internet;Out/2024;2024-10-01;0.0;4 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;42;Transporte Urbano (táxi, Uber);Jan/2024;2024-01-01;-608.91;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;42;Transporte Urbano (táxi, Uber);Fev/2024;2024-02-01;-403.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;42;Transporte Urbano (táxi, Uber);Mar/2024;2024-03-01;-916.15;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;42;Transporte Urbano (táxi, Uber);Abr/2024;2024-04-01;-655.72;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;42;Transporte Urbano (táxi, Uber);Mai/2024;2024-05-01;-748.9;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;42;Transporte Urbano (táxi, Uber);Jun/2024;2024-06-01;-632.91;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;42;Transporte Urbano (táxi, Uber);Jul/2024;2024-07-01;-1174.5;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;42;Transporte Urbano (táxi, Uber);Ago/2024;2024-08-01;-974.71;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;42;Transporte Urbano (táxi, Uber);Set/2024;2024-09-01;-1082.13;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;42;Transporte Urbano (táxi, Uber);Out/2024;2024-10-01;0.0;4 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;43;Vale-Transporte;Jan/2024;2024-01-01;-154.16;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;43;Vale-Transporte;Fev/2024;2024-02-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;43;Vale-Transporte;Mar/2024;2024-03-01;-80.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;43;Vale-Transporte;Abr/2024;2024-04-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;43;Vale-Transporte;Mai/2024;2024-05-01;-20.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;43;Vale-Transporte;Jun/2024;2024-06-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;43;Vale-Transporte;Jul/2024;2024-07-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;43;Vale-Transporte;Ago/2024;2024-08-01;-20.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;43;Vale-Transporte;Set/2024;2024-09-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;43;Vale-Transporte;Out/2024;2024-10-01;0.0;4 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;44;Vigilância e Segurança Patrimonial;Jan/2024;2024-01-01;-1316.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;44;Vigilância e Segurança Patrimonial;Fev/2024;2024-02-01;-846.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;44;Vigilância e Segurança Patrimonial;Mar/2024;2024-03-01;-400.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;44;Vigilância e Segurança Patrimonial;Abr/2024;2024-04-01;-1642.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;44;Vigilância e Segurança Patrimonial;Mai/2024;2024-05-01;-1146.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;44;Vigilância e Segurança Patrimonial;Jun/2024;2024-06-01;-550.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;44;Vigilância e Segurança Patrimonial;Jul/2024;2024-07-01;-946.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;44;Vigilância e Segurança Patrimonial;Ago/2024;2024-08-01;-1846.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;44;Vigilância e Segurança Patrimonial;Set/2024;2024-09-01;-850.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;44;Vigilância e Segurança Patrimonial;Out/2024;2024-10-01;-200.0;4 Trimestre
4;4. Despesas Operacionais;01;01. Despesas Comerciais;45;Brindes para Clientes;Jan/2024;2024-01-01;0.0;1 Trimestre
4;4. Despesas Operacionais;01;01. Despesas Comerciais;45;Brindes para Clientes;Fev/2024;2024-02-01;0.0;1 Trimestre
4;4. Despesas Operacionais;01;01. Despesas Comerciais;45;Brindes para Clientes;Mar/2024;2024-03-01;0.0;1 Trimestre
4;4. Despesas Operacionais;01;01. Despesas Comerciais;45;Brindes para Clientes;Abr/2024;2024-04-01;0.0;2 Trimestre
4;4. Despesas Operacionais;01;01. Despesas Comerciais;45;Brindes para Clientes;Mai/2024;2024-05-01;0.0;2 Trimestre
4;4. Despesas Operacionais;01;01. Despesas Comerciais;45;Brindes para Clientes;Jun/2024;2024-06-01;0.0;2 Trimestre
4;4. Despesas Operacionais;01;01. Despesas Comerciais;45;Brindes para Clientes;Jul/2024;2024-07-01;0.0;3 Trimestre
4;4. Despesas Operacionais;01;01. Despesas Comerciais;45;Brindes para Clientes;Ago/2024;2024-08-01;-120.0;3 Trimestre
4;4. Despesas Operacionais;01;01. Despesas Comerciais;45;Brindes para Clientes;Set/2024;2024-09-01;0.0;3 Trimestre
4;4. Despesas Operacionais;01;01. Despesas Comerciais;45;Brindes para Clientes;Out/2024;2024-10-01;0.0;4 Trimestre
4;4. Despesas Operacionais;01;01. Despesas Comerciais;46;Marketing e Publicidade;Jan/2024;2024-01-01;-8132.01;1 Trimestre
4;4. Despesas Operacionais;01;01. Despesas Comerciais;46;Marketing e Publicidade;Fev/2024;2024-02-01;-5057.5;1 Trimestre
4;4. Despesas Operacionais;01;01. Despesas Comerciais;46;Marketing e Publicidade;Mar/2024;2024-03-01;-9125.69;1 Trimestre
4;4. Despesas Operacionais;01;01. Despesas Comerciais;46;Marketing e Publicidade;Abr/2024;2024-04-01;-10965.04;2 Trimestre
4;4. Despesas Operacionais;01;01. Despesas Comerciais;46;Marketing e Publicidade;Mai/2024;2024-05-01;-9559.92;2 Trimestre
4;4. Despesas Operacionais;01;01. Despesas Comerciais;46;Marketing e Publicidade;Jun/2024;2024-06-01;-5666.24;2 Trimestre
4;4. Despesas Operacionais;01;01. Despesas Comerciais;46;Marketing e Publicidade;Jul/2024;2024-07-01;-7087.65;3 Trimestre
4;4. Despesas Operacionais;01;01. Despesas Comerciais;46;Marketing e Publicidade;Ago/2024;2024-08-01;-10528.3;3 Trimestre
4;4. Despesas Operacionais;01;01. Despesas Comerciais;46;Marketing e Publicidade;Set/2024;2024-09-01;-2767.0;3 Trimestre
4;4. Despesas Operacionais;01;01. Despesas Comerciais;46;Marketing e Publicidade;Out/2024;2024-10-01;0.0;4 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;1;Juros;Jan/2024;2024-01-01;-257.06;1 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;1;Juros;Fev/2024;2024-02-01;-86.66;1 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;1;Juros;Mar/2024;2024-03-01;-24.72;1 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;1;Juros;Abr/2024;2024-04-01;-1.18;2 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;1;Juros;Mai/2024;2024-05-01;-18.8;2 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;1;Juros;Jun/2024;2024-06-01;-160.68;2 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;1;Juros;Jul/2024;2024-07-01;-47.54;3 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;1;Juros;Ago/2024;2024-08-01;-249.79;3 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;1;Juros;Set/2024;2024-09-01;-467.62;3 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;1;Juros;Out/2024;2024-10-01;0.0;4 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;2;Multa;Jan/2024;2024-01-01;0.0;1 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;2;Multa;Fev/2024;2024-02-01;-10.27;1 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;2;Multa;Mar/2024;2024-03-01;-23.83;1 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;2;Multa;Abr/2024;2024-04-01;0.0;2 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;2;Multa;Mai/2024;2024-05-01;0.0;2 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;2;Multa;Jun/2024;2024-06-01;0.0;2 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;2;Multa;Jul/2024;2024-07-01;-3.81;3 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;2;Multa;Ago/2024;2024-08-01;0.0;3 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;2;Multa;Set/2024;2024-09-01;0.0;3 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;2;Multa;Out/2024;2024-10-01;0.0;4 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;3;Tarifas Bancárias;Jan/2024;2024-01-01;-4.5;1 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;3;Tarifas Bancárias;Fev/2024;2024-02-01;-144.81;1 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;3;Tarifas Bancárias;Mar/2024;2024-03-01;-42.31;1 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;3;Tarifas Bancárias;Abr/2024;2024-04-01;-44.81;2 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;3;Tarifas Bancárias;Mai/2024;2024-05-01;-51.31;2 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;3;Tarifas Bancárias;Jun/2024;2024-06-01;-42.31;2 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;3;Tarifas Bancárias;Jul/2024;2024-07-01;-65.34;3 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;3;Tarifas Bancárias;Ago/2024;2024-08-01;0.0;3 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;3;Tarifas Bancárias;Set/2024;2024-09-01;0.0;3 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;3;Tarifas Bancárias;Out/2024;2024-10-01;0.0;4 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;4;Tarifas de Antecipação Parcele já;Jan/2024;2024-01-01;-3836.53;1 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;4;Tarifas de Antecipação Parcele já;Fev/2024;2024-02-01;-7654.26;1 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;4;Tarifas de Antecipação Parcele já;Mar/2024;2024-03-01;-9628.77;1 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;4;Tarifas de Antecipação Parcele já;Abr/2024;2024-04-01;-9705.45;2 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;4;Tarifas de Antecipação Parcele já;Mai/2024;2024-05-01;-9640.13;2 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;4;Tarifas de Antecipação Parcele já;Jun/2024;2024-06-01;-8756.15;2 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;4;Tarifas de Antecipação Parcele já;Jul/2024;2024-07-01;-11627.71;3 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;4;Tarifas de Antecipação Parcele já;Ago/2024;2024-08-01;-10976.56;3 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;4;Tarifas de Antecipação Parcele já;Set/2024;2024-09-01;-9831.61;3 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;4;Tarifas de Antecipação Parcele já;Out/2024;2024-10-01;-568.09;4 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;5;Tarifas de Cartões de Crédito Sicredi;Jan/2024;2024-01-01;-1932.05;1 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;5;Tarifas de Cartões de Crédito Sicredi;Fev/2024;2024-02-01;0.0;1 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;5;Tarifas de Cartões de Crédito Sicredi;Mar/2024;2024-03-01;0.0;1 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;5;Tarifas de Cartões de Crédito Sicredi;Abr/2024;2024-04-01;-1202.1;2 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;5;Tarifas de Cartões de Crédito Sicredi;Mai/2024;2024-05-01;-1052.11;2 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;5;Tarifas de Cartões de Crédito Sicredi;Jun/2024;2024-06-01;-865.66;2 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;5;Tarifas de Cartões de Crédito Sicredi;Jul/2024;2024-07-01;-1955.26;3 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;5;Tarifas de Cartões de Crédito Sicredi;Ago/2024;2024-08-01;-719.27;3 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;5;Tarifas de Cartões de Crédito Sicredi;Set/2024;2024-09-01;-596.94;3 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;5;Tarifas de Cartões de Crédito Sicredi;Out/2024;2024-10-01;0.0;4 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;6;Tarifas DOC / TED;Jan/2024;2024-01-01;-223.49;1 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;6;Tarifas DOC / TED;Fev/2024;2024-02-01;-4.5;1 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;6;Tarifas DOC / TED;Mar/2024;2024-03-01;-125.0;1 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;6;Tarifas DOC / TED;Abr/2024;2024-04-01;-118.0;2 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;6;Tarifas DOC / TED;Mai/2024;2024-05-01;-118.0;2 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;6;Tarifas DOC / TED;Jun/2024;2024-06-01;-118.0;2 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;6;Tarifas DOC / TED;Jul/2024;2024-07-01;-149.6;3 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;6;Tarifas DOC / TED;Ago/2024;2024-08-01;-168.78;3 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;6;Tarifas DOC / TED;Set/2024;2024-09-01;-175.63;3 Trimestre
5;5. Receitas e Despesas Financeiras;02;02. Despesas Financeiras;6;Tarifas DOC / TED;Out/2024;2024-10-01;0.0;4 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;02;02. Outras Despesas Não Operacionais;1;Despesas a identificar;Jan/2024;2024-01-01;-634.32;1 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;02;02. Outras Despesas Não Operacionais;1;Despesas a identificar;Fev/2024;2024-02-01;0.0;1 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;02;02. Outras Despesas Não Operacionais;1;Despesas a identificar;Mar/2024;2024-03-01;0.0;1 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;02;02. Outras Despesas Não Operacionais;1;Despesas a identificar;Abr/2024;2024-04-01;0.0;2 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;02;02. Outras Despesas Não Operacionais;1;Despesas a identificar;Mai/2024;2024-05-01;0.0;2 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;02;02. Outras Despesas Não Operacionais;1;Despesas a identificar;Jun/2024;2024-06-01;0.0;2 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;02;02. Outras Despesas Não Operacionais;1;Despesas a identificar;Jul/2024;2024-07-01;0.0;3 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;02;02. Outras Despesas Não Operacionais;1;Despesas a identificar;Ago/2024;2024-08-01;0.0;3 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;02;02. Outras Despesas Não Operacionais;1;Despesas a identificar;Set/2024;2024-09-01;0.0;3 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;02;02. Outras Despesas Não Operacionais;1;Despesas a identificar;Out/2024;2024-10-01;0.0;4 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;02;02. Outras Despesas Não Operacionais;2;Devolução de Empréstimo Sócios;Jan/2024;2024-01-01;0.0;1 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;02;02. Outras Despesas Não Operacionais;2;Devolução de Empréstimo Sócios;Fev/2024;2024-02-01;0.0;1 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;02;02. Outras Despesas Não Operacionais;2;Devolução de Empréstimo Sócios;Mar/2024;2024-03-01;0.0;1 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;02;02. Outras Despesas Não Operacionais;2;Devolução de Empréstimo Sócios;Abr/2024;2024-04-01;0.0;2 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;02;02. Outras Despesas Não Operacionais;2;Devolução de Empréstimo Sócios;Mai/2024;2024-05-01;0.0;2 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;02;02. Outras Despesas Não Operacionais;2;Devolução de Empréstimo Sócios;Jun/2024;2024-06-01;0.0;2 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;02;02. Outras Despesas Não Operacionais;2;Devolução de Empréstimo Sócios;Jul/2024;2024-07-01;0.0;3 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;02;02. Outras Despesas Não Operacionais;2;Devolução de Empréstimo Sócios;Ago/2024;2024-08-01;-19200.0;3 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;02;02. Outras Despesas Não Operacionais;2;Devolução de Empréstimo Sócios;Set/2024;2024-09-01;-15440.0;3 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;02;02. Outras Despesas Não Operacionais;2;Devolução de Empréstimo Sócios;Out/2024;2024-10-01;0.0;4 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;02;02. Outras Despesas Não Operacionais;3;Distrib. Lucro Laboratório;Jan/2024;2024-01-01;0.0;1 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;02;02. Outras Despesas Não Operacionais;3;Distrib. Lucro Laboratório;Fev/2024;2024-02-01;0.0;1 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;02;02. Outras Despesas Não Operacionais;3;Distrib. Lucro Laboratório;Mar/2024;2024-03-01;0.0;1 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;02;02. Outras Despesas Não Operacionais;3;Distrib. Lucro Laboratório;Abr/2024;2024-04-01;-26054.75;2 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;02;02. Outras Despesas Não Operacionais;3;Distrib. Lucro Laboratório;Mai/2024;2024-05-01;-25798.35;2 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;02;02. Outras Despesas Não Operacionais;3;Distrib. Lucro Laboratório;Jun/2024;2024-06-01;-26188.94;2 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;02;02. Outras Despesas Não Operacionais;3;Distrib. Lucro Laboratório;Jul/2024;2024-07-01;-26584.98;3 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;02;02. Outras Despesas Não Operacionais;3;Distrib. Lucro Laboratório;Ago/2024;2024-08-01;-31036.7;3 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;02;02. Outras Despesas Não Operacionais;3;Distrib. Lucro Laboratório;Set/2024;2024-09-01;-31940.15;3 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;02;02. Outras Despesas Não Operacionais;3;Distrib. Lucro Laboratório;Out/2024;2024-10-01;0.0;4 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;01;01. Outras Receitas Não Operacionais;4;Empréstimos de Sócios;Jan/2024;2024-01-01;25901.5;1 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;01;01. Outras Receitas Não Operacionais;4;Empréstimos de Sócios;Fev/2024;2024-02-01;0.0;1 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;01;01. Outras Receitas Não Operacionais;4;Empréstimos de Sócios;Mar/2024;2024-03-01;10000.0;1 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;01;01. Outras Receitas Não Operacionais;4;Empréstimos de Sócios;Abr/2024;2024-04-01;10000.0;2 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;01;01. Outras Receitas Não Operacionais;4;Empréstimos de Sócios;Mai/2024;2024-05-01;10000.0;2 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;01;01. Outras Receitas Não Operacionais;4;Empréstimos de Sócios;Jun/2024;2024-06-01;10000.0;2 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;01;01. Outras Receitas Não Operacionais;4;Empréstimos de Sócios;Jul/2024;2024-07-01;15000.0;3 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;01;01. Outras Receitas Não Operacionais;4;Empréstimos de Sócios;Ago/2024;2024-08-01;16636.72;3 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;01;01. Outras Receitas Não Operacionais;4;Empréstimos de Sócios;Set/2024;2024-09-01;0.0;3 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;01;01. Outras Receitas Não Operacionais;4;Empréstimos de Sócios;Out/2024;2024-10-01;0.0;4 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;01;01. Outras Receitas Não Operacionais;5;Receitas a Identificar;Jan/2024;2024-01-01;0.0;1 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;01;01. Outras Receitas Não Operacionais;5;Receitas a Identificar;Fev/2024;2024-02-01;0.0;1 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;01;01. Outras Receitas Não Operacionais;5;Receitas a Identificar;Mar/2024;2024-03-01;2292.16;1 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;01;01. Outras Receitas Não Operacionais;5;Receitas a Identificar;Abr/2024;2024-04-01;0.0;2 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;01;01. Outras Receitas Não Operacionais;5;Receitas a Identificar;Mai/2024;2024-05-01;0.0;2 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;01;01. Outras Receitas Não Operacionais;5;Receitas a Identificar;Jun/2024;2024-06-01;0.0;2 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;01;01. Outras Receitas Não Operacionais;5;Receitas a Identificar;Jul/2024;2024-07-01;0.0;3 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;01;01. Outras Receitas Não Operacionais;5;Receitas a Identificar;Ago/2024;2024-08-01;0.0;3 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;01;01. Outras Receitas Não Operacionais;5;Receitas a Identificar;Set/2024;2024-09-01;0.0;3 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;01;01. Outras Receitas Não Operacionais;5;Receitas a Identificar;Out/2024;2024-10-01;0.0;4 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;01;01. Outras Receitas Não Operacionais;6;Repasse laboratório Dore;Jan/2024;2024-01-01;0.0;1 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;01;01. Outras Receitas Não Operacionais;6;Repasse laboratório Dore;Fev/2024;2024-02-01;0.0;1 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;01;01. Outras Receitas Não Operacionais;6;Repasse laboratório Dore;Mar/2024;2024-03-01;0.0;1 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;01;01. Outras Receitas Não Operacionais;6;Repasse laboratório Dore;Abr/2024;2024-04-01;26054.75;2 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;01;01. Outras Receitas Não Operacionais;6;Repasse laboratório Dore;Mai/2024;2024-05-01;25798.35;2 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;01;01. Outras Receitas Não Operacionais;6;Repasse laboratório Dore;Jun/2024;2024-06-01;26188.94;2 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;01;01. Outras Receitas Não Operacionais;6;Repasse laboratório Dore;Jul/2024;2024-07-01;26584.98;3 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;01;01. Outras Receitas Não Operacionais;6;Repasse laboratório Dore;Ago/2024;2024-08-01;31036.7;3 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;01;01. Outras Receitas Não Operacionais;6;Repasse laboratório Dore;Set/2024;2024-09-01;31940.15;3 Trimestre
6;6. Outras Receitas e Despesas Não Operacionais;01;01. Outras Receitas Não Operacionais;6;Repasse laboratório Dore;Out/2024;2024-10-01;0.0;4 Trimestre
7;7. Despesas com Investimentos e Empréstimos;02;02. Empréstimos e Dívidas;1;Empréstimos de Bancos;Jan/2024;2024-01-01;-6681.88;1 Trimestre
7;7. Despesas com Investimentos e Empréstimos;02;02. Empréstimos e Dívidas;1;Empréstimos de Bancos;Fev/2024;2024-02-01;-6590.75;1 Trimestre
7;7. Despesas com Investimentos e Empréstimos;02;02. Empréstimos e Dívidas;1;Empréstimos de Bancos;Mar/2024;2024-03-01;-6588.96;1 Trimestre
7;7. Despesas com Investimentos e Empréstimos;02;02. Empréstimos e Dívidas;1;Empréstimos de Bancos;Abr/2024;2024-04-01;-6583.4;2 Trimestre
7;7. Despesas com Investimentos e Empréstimos;02;02. Empréstimos e Dívidas;1;Empréstimos de Bancos;Mai/2024;2024-05-01;-6491.93;2 Trimestre
7;7. Despesas com Investimentos e Empréstimos;02;02. Empréstimos e Dívidas;1;Empréstimos de Bancos;Jun/2024;2024-06-01;-6511.71;2 Trimestre
7;7. Despesas com Investimentos e Empréstimos;02;02. Empréstimos e Dívidas;1;Empréstimos de Bancos;Jul/2024;2024-07-01;-6487.7;3 Trimestre
7;7. Despesas com Investimentos e Empréstimos;02;02. Empréstimos e Dívidas;1;Empréstimos de Bancos;Ago/2024;2024-08-01;-6439.27;3 Trimestre
